seq_num: 0; position: (-0.96, 0.47, -0.64); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 292,571428571429
seq_num: 62; position: (-0.52, 0.36, 0.03); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 339,048082775411
seq_num: 63; position: (-0.53, 0.36, 0.04); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 319,834070459051
seq_num: 64; position: (-0.55, 0.32, 0.00); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 309,650358177107
seq_num: 65; position: (-0.38, 0.20, -0.04); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 275,650893796004
seq_num: 66; position: (-0.32, 0.20, -0.16); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 312,93770051481
seq_num: 67; position: (-0.38, 0.26, -0.18); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 313,018753950973
seq_num: 68; position: (-0.40, 0.25, -0.16); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 333,042971377326
seq_num: 69; position: (-0.39, 0.30, -0.10); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 316,384098966584
seq_num: 70; position: (-0.45, 0.33, -0.15); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 315,859929211537
seq_num: 71; position: (-0.42, 0.33, -0.25); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 307,238714555766
seq_num: 72; position: (-0.59, 0.31, -0.18); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 306,983378664249
seq_num: 73; position: (-0.57, 0.31, -0.18); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 306,427752639517
seq_num: 74; position: (-0.60, 0.25, -0.18); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 334,492831944757
seq_num: 75; position: (-0.76, 0.10, -0.28); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 311,844163568773
seq_num: 76; position: (-0.65, 0.01, -0.23); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 303,634135405769
seq_num: 77; position: (-0.84, -0.06, -0.35); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 306,035399563154
seq_num: 78; position: (-0.75, 0.11, -0.31); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 299,046315309149
seq_num: 79; position: (-0.85, 0.27, -0.27); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 282,608773234201
seq_num: 80; position: (-1.02, 0.30, -0.09); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 334,769230769231
seq_num: 81; position: (-0.87, 0.41, -0.06); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 309,744778167404
seq_num: 82; position: (-0.87, 0.41, -0.05); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 306,081506591337
seq_num: 83; position: (-0.87, 0.43, -0.05); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 316,384098966584
seq_num: 84; position: (-0.83, 0.50, -0.13); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 305,116167304949
seq_num: 85; position: (-0.96, 0.57, -0.22); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 329,201309079839
seq_num: 86; position: (-0.96, 0.57, -0.22); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 308,451529643969
seq_num: 87; position: (-1.06, 0.62, -0.10); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 308,287708649469
seq_num: 88; position: (-1.03, 0.69, -0.14); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 311,473637308778
seq_num: 89; position: (-0.92, 0.72, -0.12); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 313,147976705988
seq_num: 90; position: (-0.92, 0.92, -0.10); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 326,714706548833
seq_num: 91; position: (-0.89, 0.88, -0.06); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 325,363020911689
seq_num: 92; position: (-0.87, 0.90, -0.07); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 305,437269788769
seq_num: 93; position: (-0.79, 0.96, -0.09); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 273,00572788812
seq_num: 94; position: (-0.79, 0.96, -0.09); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 300,935565101466
seq_num: 95; position: (-0.80, 0.97, -0.18); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 309,414559853792
seq_num: 96; position: (-0.82, 1.04, -0.14); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 313,218131580913
seq_num: 97; position: (-0.79, 1.03, -0.11); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 312,008656135036
seq_num: 98; position: (-0.90, 0.99, -0.06); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 338,635866261398
seq_num: 99; position: (-0.85, 0.94, 0.06); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 313,12459873087
seq_num: 100; position: (-0.70, 0.66, 0.23); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 314,651462865716
seq_num: 101; position: (-0.79, 0.63, 0.28); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 319,444325971059
seq_num: 102; position: (-0.79, 0.63, 0.27); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 314,887687687688
seq_num: 103; position: (-0.81, 0.61, 0.28); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 332,297964357617
seq_num: 104; position: (-0.92, 0.58, 0.35); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 314,982276960048
seq_num: 105; position: (-0.99, 0.83, 0.36); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 313,077853250728
seq_num: 106; position: (-0.93, 0.89, 0.43); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 269,592747771768
seq_num: 107; position: (-0.86, 0.97, 0.41); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 305,414311485268
seq_num: 108; position: (-0.84, 0.94, 0.46); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 310,896449484842
seq_num: 109; position: (-0.86, 0.92, 0.52); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 327,283292978208
seq_num: 110; position: (-0.61, 0.79, 0.65); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 314,533483314586
seq_num: 111; position: (-0.59, 0.80, 0.68); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 314,81678300683
seq_num: 112; position: (-0.60, 0.82, 0.71); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 317,726232861147
seq_num: 113; position: (-0.54, 0.89, 0.77); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 321,01647617634
seq_num: 114; position: (-0.68, 0.70, 0.78); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 312,122637297217
seq_num: 115; position: (-0.55, 0.48, 0.86); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 331,711212653779
seq_num: 116; position: (-0.53, 0.50, 0.85); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 325,583439969891
seq_num: 117; position: (-0.44, 0.49, 0.83); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 309,438123524484
seq_num: 118; position: (-0.48, 0.44, 0.80); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 329,936181239357
seq_num: 119; position: (-0.48, 0.40, 0.73); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 309,438123524484
seq_num: 120; position: (-0.68, 0.43, 0.68); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 324,898670472471
seq_num: 121; position: (-0.74, 0.38, 0.67); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 231,80531975099
seq_num: 122; position: (-0.78, 0.33, 0.60); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 327,283292978208
seq_num: 123; position: (-0.84, 0.28, 0.65); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 316,933957987003
seq_num: 124; position: (-0.88, 0.23, 0.60); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 312,821002386635
seq_num: 125; position: (-0.82, 0.13, 0.47); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 322,524494817687
seq_num: 126; position: (-0.82, 0.13, 0.47); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 311,173232435641
seq_num: 127; position: (-0.81, 0.12, 0.47); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 311,966958347917
seq_num: 128; position: (-0.69, 0.11, 0.43); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 326,616023559616
seq_num: 129; position: (-0.85, 0.05, 0.37); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 312,494710177321
seq_num: 130; position: (-0.78, 0.15, 0.93); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 307,05297362654
seq_num: 131; position: (-0.70, 0.02, 0.90); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 311,658790310596
seq_num: 132; position: (-0.65, -0.02, 0.92); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 314,415592203898
seq_num: 133; position: (-0.61, -0.10, 0.89); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 275,162009555523
seq_num: 134; position: (-0.52, 0.11, 0.89); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 334,844691562101
seq_num: 135; position: (-0.29, 0.38, 0.62); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 307,56430247521
seq_num: 136; position: (-0.29, 0.38, 0.61); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 305,920192742057
seq_num: 137; position: (-0.25, 0.36, 0.58); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 308,077337174919
seq_num: 138; position: (-0.26, 0.34, 0.58); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 311,960133878765
seq_num: 139; position: (-0.22, 0.41, 0.56); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 312,751025277757
seq_num: 140; position: (-0.27, 0.55, 0.61); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 327,481526347668
seq_num: 141; position: (-0.29, 0.60, 0.62); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 307,308425351687
seq_num: 142; position: (-0.23, 0.62, 0.57); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 304,225217130878
seq_num: 143; position: (-0.26, 0.63, 0.53); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 317,846620187936
seq_num: 144; position: (-0.19, 0.68, 0.50); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 302,139749315661
seq_num: 145; position: (-0.10, 0.86, 0.76); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 283,367228268973
seq_num: 146; position: (-0.20, 0.96, 0.74); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 323,006198192816
seq_num: 147; position: (-0.27, 0.92, 0.78); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 313,381948595338
seq_num: 148; position: (-0.30, 0.89, 0.86); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 318,958479087452
seq_num: 149; position: (-0.30, 0.81, 0.95); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 313,639721827563
seq_num: 150; position: (-0.19, 0.86, 0.95); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 304,179667614912
seq_num: 151; position: (-0.03, 0.83, 0.88); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 316,756556969223
seq_num: 152; position: (0.02, 0.80, 0.96); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 331,80314198496
seq_num: 153; position: (0.03, 0.90, 0.96); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 303,498057962354
seq_num: 154; position: (0.08, 0.86, 1.05); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 311,820979852799
seq_num: 155; position: (0.06, 1.05, 0.85); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 309,014525819454
seq_num: 156; position: (0.04, 0.90, 0.83); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 314,982276960048
seq_num: 157; position: (0.06, 0.89, 0.71); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 280,0883253793
seq_num: 158; position: (0.02, 0.82, 0.83); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 331,359060153171
seq_num: 159; position: (-0.01, 0.72, 0.84); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 311,26560296846
seq_num: 160; position: (0.07, 0.45, 0.96); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 304,202440667815
seq_num: 161; position: (0.15, 0.29, 0.89); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 307,215484651444
seq_num: 162; position: (0.15, 0.37, 0.88); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 308,498367625845
seq_num: 163; position: (0.14, 0.38, 0.88); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 313,194743130227
seq_num: 164; position: (0.12, 0.41, 0.84); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 331,531617318851
seq_num: 165; position: (0.17, 0.62, 0.74); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 311,427383427383
seq_num: 166; position: (0.20, 0.60, 0.83); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 313,850942831488
seq_num: 167; position: (0.21, 0.62, 0.84); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 302,481351894588
seq_num: 168; position: (0.17, 0.66, 0.88); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 303,407407407407
seq_num: 169; position: (0.31, 0.67, 0.86); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 317,715293080652
seq_num: 170; position: (0.74, 0.78, 0.86); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 307,727355346865
seq_num: 171; position: (0.66, 0.86, 0.72); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 308,685861885588
seq_num: 172; position: (0.64, 0.88, 0.73); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 315,17162608957
seq_num: 173; position: (0.53, 0.94, 0.62); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 312,657771151696
seq_num: 174; position: (0.70, 0.85, 0.58); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 309,768392162842
seq_num: 175; position: (0.84, 0.81, 0.41); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 327,655177638058
seq_num: 176; position: (0.78, 0.81, 0.33); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 311,751449383083
seq_num: 177; position: (0.76, 0.75, 0.28); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 306,520217260109
seq_num: 178; position: (0.77, 0.72, 0.32); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 324,071027197123
seq_num: 179; position: (0.88, 0.62, 0.08); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 305,782059000602
seq_num: 180; position: (0.82, 0.65, -0.08); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 315,005933158092
seq_num: 181; position: (0.75, 0.60, -0.05); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 305,507557564628
seq_num: 182; position: (0.74, 0.46, -0.10); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 294,671984915512
seq_num: 183; position: (0.84, 0.38, -0.11); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 309,626762173284
seq_num: 184; position: (0.97, 0.42, -0.12); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 308,56865127582
seq_num: 185; position: (1.01, 0.51, -0.03); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 313,17135817218
seq_num: 186; position: (1.01, 0.36, -0.27); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 299,753011129745
seq_num: 187; position: (1.01, 0.27, -0.22); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 325,020739404869
seq_num: 188; position: (0.85, 0.49, -0.78); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 305,529137529138
seq_num: 189; position: (0.78, 0.53, -0.67); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 303,294170336643
seq_num: 190; position: (0.80, 0.56, -0.71); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 313,054485744141
seq_num: 191; position: (0.82, 0.59, -0.69); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 313,757031717534
seq_num: 192; position: (0.84, 0.62, -0.73); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 332,545929408253
seq_num: 193; position: (0.82, 0.83, -0.58); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 304,31635710006
seq_num: 194; position: (0.84, 0.79, -0.55); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 297,936050916806
seq_num: 195; position: (0.83, 0.83, -0.51); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 274,024938400657
seq_num: 196; position: (0.83, 0.83, -0.51); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 302,009216589862
seq_num: 197; position: (0.87, 0.85, -0.53); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 314,509898020396
seq_num: 198; position: (0.67, 1.07, -0.75); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 324,289698605488
seq_num: 199; position: (0.64, 0.97, -0.89); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 307,983930872432
seq_num: 200; position: (0.64, 0.95, -0.88); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 307,56430247521
seq_num: 201; position: (0.59, 0.97, -0.86); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 314,439163355574
seq_num: 202; position: (0.44, 0.93, -0.75); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 308,920550444765
seq_num: 203; position: (0.30, 0.95, -0.77); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 306,913815242843
seq_num: 204; position: (0.26, 0.97, -0.77); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 331,383700178465
seq_num: 205; position: (0.25, 0.96, -0.72); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 311,844163568773
seq_num: 206; position: (0.25, 0.96, -0.72); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 317,750303030303
seq_num: 207; position: (0.30, 0.99, -0.63); triangle_count: 376; vertex_count: 1082; textures_count: 26; fps: 306,983378664249
seq_num: 208; position: (0.17, 0.63, -0.34); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 307,634161114476
seq_num: 209; position: (0.34, 0.62, -0.25); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 289,589622977692
seq_num: 210; position: (0.33, 0.61, -0.28); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 332,3723150358
seq_num: 211; position: (0.38, 0.64, -0.30); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 307,727355346865
seq_num: 212; position: (0.43, 0.53, -0.39); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 307,727355346865
seq_num: 213; position: (0.54, 0.16, -0.09); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 306,821113040852
seq_num: 214; position: (0.53, 0.17, -0.08); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 317,197610224609
seq_num: 215; position: (0.53, 0.18, -0.07); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 315,746634547258
seq_num: 216; position: (0.52, 0.27, -0.03); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 332,297964357617
seq_num: 217; position: (0.61, 0.26, 0.02); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 315,313787400391
seq_num: 218; position: (0.59, 0.58, -0.08); triangle_count: 598; vertex_count: 1724; textures_count: 26; fps: 316,169455751545
