seq_num: 0; position: (-0.96, 0.47, -0.64); triangle_count: 3030; vertex_count: 8708; textures_count: 26; fps: 292,680312616301
seq_num: 153; position: (0.03, 0.90, 0.96); triangle_count: 1896; vertex_count: 5447; textures_count: 26; fps: 302,076574232399
seq_num: 154; position: (0.08, 0.86, 1.05); triangle_count: 1896; vertex_count: 5447; textures_count: 26; fps: 305,368405230723
seq_num: 155; position: (0.06, 1.05, 0.85); triangle_count: 1896; vertex_count: 5447; textures_count: 26; fps: 306,543342135043
seq_num: 156; position: (0.04, 0.90, 0.83); triangle_count: 1896; vertex_count: 5447; textures_count: 26; fps: 307,727355346865
seq_num: 157; position: (0.06, 0.89, 0.71); triangle_count: 1896; vertex_count: 5447; textures_count: 26; fps: 306,546846208363
seq_num: 158; position: (0.02, 0.82, 0.83); triangle_count: 1896; vertex_count: 5447; textures_count: 26; fps: 329,627800640146
seq_num: 159; position: (-0.01, 0.72, 0.84); triangle_count: 1896; vertex_count: 5447; textures_count: 26; fps: 299,935926773455
seq_num: 160; position: (0.07, 0.45, 0.96); triangle_count: 1896; vertex_count: 5447; textures_count: 26; fps: 309,768392162842
seq_num: 161; position: (0.15, 0.29, 0.89); triangle_count: 1896; vertex_count: 5447; textures_count: 26; fps: 304,658618879808
seq_num: 162; position: (0.15, 0.37, 0.88); triangle_count: 1896; vertex_count: 5447; textures_count: 26; fps: 304,910100555305
seq_num: 163; position: (0.14, 0.38, 0.88); triangle_count: 1896; vertex_count: 5447; textures_count: 26; fps: 328,476306196841
seq_num: 164; position: (0.12, 0.41, 0.84); triangle_count: 1896; vertex_count: 5447; textures_count: 26; fps: 301,628089971049
seq_num: 165; position: (0.17, 0.62, 0.74); triangle_count: 1896; vertex_count: 5447; textures_count: 26; fps: 264,001790376725
seq_num: 166; position: (0.20, 0.60, 0.83); triangle_count: 1896; vertex_count: 5447; textures_count: 26; fps: 303,861202512713
seq_num: 167; position: (0.21, 0.62, 0.84); triangle_count: 1896; vertex_count: 5447; textures_count: 26; fps: 305,621060549079
seq_num: 168; position: (0.17, 0.66, 0.88); triangle_count: 1896; vertex_count: 5447; textures_count: 26; fps: 307,169035379498
seq_num: 169; position: (0.31, 0.67, 0.86); triangle_count: 1896; vertex_count: 5447; textures_count: 26; fps: 319,104077906269
seq_num: 170; position: (0.74, 0.78, 0.86); triangle_count: 1896; vertex_count: 5447; textures_count: 26; fps: 307,424680335931
seq_num: 171; position: (0.66, 0.86, 0.72); triangle_count: 1896; vertex_count: 5447; textures_count: 26; fps: 304,795739254369
seq_num: 172; position: (0.64, 0.88, 0.73); triangle_count: 1896; vertex_count: 5447; textures_count: 26; fps: 298,139358556373
seq_num: 173; position: (0.53, 0.94, 0.62); triangle_count: 1896; vertex_count: 5447; textures_count: 26; fps: 304,384747921193
seq_num: 174; position: (0.70, 0.85, 0.58); triangle_count: 3030; vertex_count: 8708; textures_count: 26; fps: 300,937591317053
seq_num: 175; position: (0.84, 0.81, 0.41); triangle_count: 3030; vertex_count: 8708; textures_count: 26; fps: 326,172686826031
seq_num: 176; position: (0.78, 0.81, 0.33); triangle_count: 3030; vertex_count: 8708; textures_count: 26; fps: 306,312250282699
seq_num: 177; position: (0.76, 0.75, 0.28); triangle_count: 3030; vertex_count: 8708; textures_count: 26; fps: 308,240934607799
seq_num: 178; position: (0.77, 0.72, 0.32); triangle_count: 3030; vertex_count: 8708; textures_count: 26; fps: 308,99102661597
seq_num: 179; position: (0.88, 0.62, 0.08); triangle_count: 3030; vertex_count: 8708; textures_count: 26; fps: 257,197886792453
seq_num: 180; position: (0.82, 0.65, -0.08); triangle_count: 3030; vertex_count: 8708; textures_count: 26; fps: 315,551008125188
seq_num: 181; position: (0.75, 0.60, -0.05); triangle_count: 3030; vertex_count: 8708; textures_count: 26; fps: 239,091586227864
seq_num: 182; position: (0.74, 0.46, -0.10); triangle_count: 3030; vertex_count: 8708; textures_count: 26; fps: 301,807323776276
seq_num: 183; position: (0.84, 0.38, -0.11); triangle_count: 3030; vertex_count: 8708; textures_count: 26; fps: 303,974863469739
seq_num: 184; position: (0.97, 0.42, -0.12); triangle_count: 3030; vertex_count: 8708; textures_count: 26; fps: 297,958626960673
seq_num: 185; position: (1.01, 0.51, -0.03); triangle_count: 3030; vertex_count: 8708; textures_count: 26; fps: 326,000602954477
seq_num: 186; position: (1.01, 0.36, -0.27); triangle_count: 3030; vertex_count: 8708; textures_count: 26; fps: 302,819496199135
seq_num: 187; position: (1.01, 0.27, -0.22); triangle_count: 3030; vertex_count: 8708; textures_count: 26; fps: 299,753011129745
seq_num: 188; position: (0.85, 0.49, -0.78); triangle_count: 3030; vertex_count: 8708; textures_count: 26; fps: 294,720431719382
seq_num: 189; position: (0.78, 0.53, -0.67); triangle_count: 3030; vertex_count: 8708; textures_count: 26; fps: 301,069353882632
seq_num: 190; position: (0.80, 0.56, -0.71); triangle_count: 3030; vertex_count: 8708; textures_count: 26; fps: 303,793046728972
seq_num: 191; position: (0.82, 0.59, -0.69); triangle_count: 3030; vertex_count: 8708; textures_count: 26; fps: 303,897702522307
seq_num: 192; position: (0.84, 0.62, -0.73); triangle_count: 3030; vertex_count: 8708; textures_count: 26; fps: 318,546669704564
seq_num: 193; position: (0.82, 0.83, -0.58); triangle_count: 3030; vertex_count: 8708; textures_count: 26; fps: 287,499610839878
seq_num: 194; position: (0.84, 0.79, -0.55); triangle_count: 3030; vertex_count: 8708; textures_count: 26; fps: 295,030012004802
seq_num: 195; position: (0.83, 0.83, -0.51); triangle_count: 3030; vertex_count: 8708; textures_count: 26; fps: 304,020351664796
seq_num: 196; position: (0.83, 0.83, -0.51); triangle_count: 3030; vertex_count: 8708; textures_count: 26; fps: 304,247997004867
seq_num: 197; position: (0.87, 0.85, -0.53); triangle_count: 3030; vertex_count: 8708; textures_count: 26; fps: 300,490459991126
seq_num: 198; position: (0.67, 1.07, -0.75); triangle_count: 1896; vertex_count: 5447; textures_count: 26; fps: 321,254901960784
seq_num: 199; position: (0.64, 0.97, -0.89); triangle_count: 1896; vertex_count: 5447; textures_count: 26; fps: 307,378167788789
seq_num: 200; position: (0.64, 0.95, -0.88); triangle_count: 1896; vertex_count: 5447; textures_count: 26; fps: 295,517811513603
seq_num: 201; position: (0.59, 0.97, -0.86); triangle_count: 1896; vertex_count: 5447; textures_count: 26; fps: 301,91945311339
seq_num: 202; position: (0.44, 0.93, -0.75); triangle_count: 1896; vertex_count: 5447; textures_count: 26; fps: 308,474946856969
seq_num: 203; position: (0.30, 0.95, -0.77); triangle_count: 1896; vertex_count: 5447; textures_count: 26; fps: 305,248835568102
seq_num: 204; position: (0.26, 0.97, -0.77); triangle_count: 1896; vertex_count: 5447; textures_count: 26; fps: 326,148092293772
seq_num: 205; position: (0.25, 0.96, -0.72); triangle_count: 1896; vertex_count: 5447; textures_count: 26; fps: 302,548920327625
seq_num: 206; position: (0.25, 0.96, -0.72); triangle_count: 1896; vertex_count: 5447; textures_count: 26; fps: 304,590104947526
seq_num: 207; position: (0.30, 0.99, -0.63); triangle_count: 1896; vertex_count: 5447; textures_count: 26; fps: 259,114355231144
seq_num: 208; position: (0.17, 0.63, -0.34); triangle_count: 3030; vertex_count: 8708; textures_count: 26; fps: 303,316810988355
seq_num: 209; position: (0.34, 0.62, -0.25); triangle_count: 3030; vertex_count: 8708; textures_count: 26; fps: 297,672673992674
seq_num: 210; position: (0.33, 0.61, -0.28); triangle_count: 3030; vertex_count: 8708; textures_count: 26; fps: 326,838144174097
seq_num: 211; position: (0.38, 0.64, -0.30); triangle_count: 3030; vertex_count: 8708; textures_count: 26; fps: 305,139080805047
seq_num: 212; position: (0.43, 0.53, -0.39); triangle_count: 3030; vertex_count: 8708; textures_count: 26; fps: 296,498265721611
seq_num: 213; position: (0.54, 0.16, -0.09); triangle_count: 3030; vertex_count: 8708; textures_count: 26; fps: 304,31635710006
seq_num: 214; position: (0.53, 0.17, -0.08); triangle_count: 3030; vertex_count: 8708; textures_count: 26; fps: 294,897255137243
