seq_num: 0; position: (-0.96, 0.47, -0.64); triangle_count: 8679560; vertex_count: 14802880; textures_count: 19; fps: 3,40675160456605
seq_num: 60; position: (-0.43, 0.29, 0.14); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,8187545787546
seq_num: 61; position: (-0.49, 0.38, 0.00); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,4115064400357
seq_num: 62; position: (-0.52, 0.36, 0.03); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,8687333339442
seq_num: 63; position: (-0.53, 0.36, 0.04); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,676916326941
seq_num: 64; position: (-0.55, 0.32, 0.00); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,6537944898798
seq_num: 65; position: (-0.38, 0.20, -0.04); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,8638029614426
seq_num: 66; position: (-0.32, 0.20, -0.16); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 77,7586948461253
seq_num: 67; position: (-0.38, 0.26, -0.18); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,1755870761519
seq_num: 68; position: (-0.40, 0.25, -0.16); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,5964005588174
seq_num: 69; position: (-0.39, 0.30, -0.10); triangle_count: 8679558; vertex_count: 14802876; textures_count: 30; fps: 53,8771986914895
seq_num: 70; position: (-0.45, 0.33, -0.15); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,691637487315
seq_num: 71; position: (-0.42, 0.33, -0.25); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 75,7087751915596
seq_num: 72; position: (-0.59, 0.31, -0.18); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,8060942335512
seq_num: 73; position: (-0.57, 0.31, -0.18); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,1949606699729
seq_num: 74; position: (-0.60, 0.25, -0.18); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 77,0240108714615
seq_num: 75; position: (-0.76, 0.10, -0.28); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 77,8048527120279
seq_num: 76; position: (-0.65, 0.01, -0.23); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 77,1820473658061
seq_num: 77; position: (-0.84, -0.06, -0.35); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 77,0402806605073
seq_num: 78; position: (-0.75, 0.11, -0.31); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,6124901821104
seq_num: 79; position: (-0.85, 0.27, -0.27); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 77,1742366394657
seq_num: 80; position: (-1.02, 0.30, -0.09); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 77,3749757874833
seq_num: 81; position: (-0.87, 0.41, -0.06); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,5621451910264
seq_num: 82; position: (-0.87, 0.41, -0.05); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 77,1777867736356
seq_num: 83; position: (-0.87, 0.43, -0.05); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,5894071781387
seq_num: 84; position: (-0.83, 0.50, -0.13); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,9293581431179
seq_num: 85; position: (-0.96, 0.57, -0.22); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 77,6751731545613
seq_num: 86; position: (-0.96, 0.57, -0.22); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 77,020474870081
seq_num: 87; position: (-1.06, 0.62, -0.10); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 77,1323697083379
seq_num: 88; position: (-1.03, 0.69, -0.14); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 77,5502264953314
seq_num: 89; position: (-0.92, 0.72, -0.12); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 77,160749107767
seq_num: 90; position: (-0.92, 0.92, -0.10); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 77,6262955285757
seq_num: 91; position: (-0.89, 0.88, -0.06); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 77,3542842388698
seq_num: 92; position: (-0.87, 0.90, -0.07); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,9907852711186
seq_num: 93; position: (-0.79, 0.96, -0.09); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,6713097523078
seq_num: 94; position: (-0.79, 0.96, -0.09); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,9639429693378
seq_num: 95; position: (-0.80, 0.97, -0.18); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 77,1167699350972
seq_num: 96; position: (-0.82, 1.04, -0.14); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 77,2929881138856
seq_num: 97; position: (-0.79, 1.03, -0.11); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,6418886817966
seq_num: 98; position: (-0.90, 0.99, -0.06); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 77,4271104465489
seq_num: 99; position: (-0.85, 0.94, 0.06); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 77,4385466093089
seq_num: 100; position: (-0.70, 0.66, 0.23); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,6082922374429
seq_num: 101; position: (-0.79, 0.63, 0.28); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 77,2061996097633
seq_num: 102; position: (-0.79, 0.63, 0.27); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,3114094936594
seq_num: 103; position: (-0.81, 0.61, 0.28); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 77,2531265540677
seq_num: 104; position: (-0.92, 0.58, 0.35); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,5425844480537
seq_num: 105; position: (-0.99, 0.83, 0.36); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 77,3542842388698
seq_num: 106; position: (-0.93, 0.89, 0.43); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 77,3656988969639
seq_num: 107; position: (-0.86, 0.97, 0.41); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 78,1950446503477
seq_num: 108; position: (-0.84, 0.94, 0.46); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,9653552554316
seq_num: 109; position: (-0.86, 0.92, 0.52); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 77,1040111768815
seq_num: 110; position: (-0.61, 0.79, 0.65); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,7695433330283
seq_num: 111; position: (-0.59, 0.80, 0.68); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 77,3542842388698
seq_num: 112; position: (-0.60, 0.82, 0.71); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 69,7261030022941
seq_num: 113; position: (-0.54, 0.89, 0.77); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 92,5241330627371
seq_num: 114; position: (-0.68, 0.70, 0.78); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 77,1082636271716
seq_num: 115; position: (-0.55, 0.48, 0.86); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 92,7516541060751
seq_num: 116; position: (-0.53, 0.50, 0.85); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 92,213310820318
seq_num: 117; position: (-0.44, 0.49, 0.83); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 92,8485664193246
seq_num: 118; position: (-0.48, 0.44, 0.80); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 92,2360226593012
seq_num: 119; position: (-0.48, 0.40, 0.73); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 92,14848143982
seq_num: 120; position: (-0.68, 0.43, 0.68); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 77,3257623243981
seq_num: 121; position: (-0.74, 0.38, 0.67); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 77,2118846876035
seq_num: 122; position: (-0.78, 0.33, 0.60); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 77,4128199922482
seq_num: 123; position: (-0.84, 0.28, 0.65); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 77,7169115603402
seq_num: 124; position: (-0.88, 0.23, 0.60); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 77,0940906166713
seq_num: 125; position: (-0.82, 0.13, 0.47); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 77,099759195603
seq_num: 126; position: (-0.82, 0.13, 0.47); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,9554703410821
seq_num: 127; position: (-0.81, 0.12, 0.47); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,6124901821104
seq_num: 128; position: (-0.69, 0.11, 0.43); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,188040398169
seq_num: 129; position: (-0.85, 0.05, 0.37); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,9004436947673
seq_num: 130; position: (-0.78, 0.15, 0.93); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 93,5159817351598
seq_num: 131; position: (-0.70, 0.02, 0.90); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 93,001738390038
seq_num: 132; position: (-0.65, -0.02, 0.92); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 92,9127383568441
seq_num: 133; position: (-0.61, -0.10, 0.89); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 94,0477514485084
seq_num: 134; position: (-0.52, 0.11, 0.89); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 93,2266439062556
seq_num: 135; position: (-0.29, 0.38, 0.62); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 91,8305221305589
seq_num: 136; position: (-0.29, 0.38, 0.61); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 91,8369563313423
seq_num: 137; position: (-0.25, 0.36, 0.58); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,3225184241652
seq_num: 138; position: (-0.26, 0.34, 0.58); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 75,6370980830613
seq_num: 139; position: (-0.22, 0.41, 0.56); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 75,9053875527082
seq_num: 140; position: (-0.27, 0.55, 0.61); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 91,7116518271031
seq_num: 141; position: (-0.29, 0.60, 0.62); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 92,1274315134689
seq_num: 142; position: (-0.23, 0.62, 0.57); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 91,0222222222222
seq_num: 143; position: (-0.26, 0.63, 0.53); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 91,40466186649
seq_num: 144; position: (-0.19, 0.68, 0.50); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 91,2757660167131
seq_num: 145; position: (-0.10, 0.86, 0.76); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 91,8240888312871
seq_num: 146; position: (-0.20, 0.96, 0.74); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 92,2993503864233
seq_num: 147; position: (-0.27, 0.92, 0.78); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 91,8514365802383
seq_num: 148; position: (-0.30, 0.89, 0.86); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 93,0330937804986
seq_num: 149; position: (-0.30, 0.81, 0.95); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 92,782841063939
seq_num: 150; position: (-0.19, 0.86, 0.95); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 93,1636932262421
seq_num: 151; position: (-0.03, 0.83, 0.88); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 92,0821258584049
seq_num: 152; position: (0.02, 0.80, 0.96); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 92,4784364912776
seq_num: 153; position: (0.03, 0.90, 0.96); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 92,1776433770526
seq_num: 154; position: (0.08, 0.86, 1.05); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 92,2717353044703
seq_num: 155; position: (0.06, 1.05, 0.85); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 92,7467317659962
seq_num: 156; position: (0.04, 0.90, 0.83); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 86,9706386508156
seq_num: 157; position: (0.06, 0.89, 0.71); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 91,7758678033154
seq_num: 158; position: (0.02, 0.82, 0.83); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 91,9609906686312
seq_num: 159; position: (-0.01, 0.72, 0.84); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 91,8723605586416
seq_num: 160; position: (0.07, 0.45, 0.96); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 92,2944759356406
seq_num: 161; position: (0.15, 0.29, 0.89); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 92,3253561554581
seq_num: 162; position: (0.15, 0.37, 0.88); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 92,1938524301892
seq_num: 163; position: (0.14, 0.38, 0.88); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 92,5502656710621
seq_num: 164; position: (0.12, 0.41, 0.84); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 92,1873681249121
seq_num: 165; position: (0.17, 0.62, 0.74); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 91,790328793025
seq_num: 166; position: (0.20, 0.60, 0.83); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 92,468650240745
seq_num: 167; position: (0.21, 0.62, 0.84); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 91,2646439326684
seq_num: 168; position: (0.17, 0.66, 0.88); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 92,2961006953613
seq_num: 169; position: (0.31, 0.67, 0.86); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 92,6811504534286
seq_num: 170; position: (0.74, 0.78, 0.86); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 93,1935013686942
seq_num: 171; position: (0.66, 0.86, 0.72); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 92,0336335071182
seq_num: 172; position: (0.64, 0.88, 0.73); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 92,8962755590205
seq_num: 173; position: (0.53, 0.94, 0.62); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 91,9674431658715
seq_num: 174; position: (0.70, 0.85, 0.58); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,770948493612
seq_num: 175; position: (0.84, 0.81, 0.41); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 77,3928222160716
seq_num: 176; position: (0.78, 0.81, 0.33); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,9145455879117
seq_num: 177; position: (0.76, 0.75, 0.28); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,8976239366383
seq_num: 178; position: (0.77, 0.72, 0.32); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,6264866543654
seq_num: 179; position: (0.88, 0.62, 0.08); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 74,2657010818563
seq_num: 180; position: (0.82, 0.65, -0.08); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 71,6926022152332
seq_num: 181; position: (0.75, 0.60, -0.05); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,7260088537665
seq_num: 182; position: (0.74, 0.46, -0.10); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,1963448751953
seq_num: 183; position: (0.84, 0.38, -0.11); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,6082922374429
seq_num: 184; position: (0.97, 0.42, -0.12); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 77,0558495002939
seq_num: 185; position: (1.01, 0.51, -0.03); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,906083831457
seq_num: 186; position: (1.01, 0.36, -0.27); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 75,7477425413566
seq_num: 187; position: (1.01, 0.27, -0.22); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 77,0530183341294
seq_num: 188; position: (0.85, 0.49, -0.78); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 92,5813173229737
seq_num: 189; position: (0.78, 0.53, -0.67); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 91,1234705228031
seq_num: 190; position: (0.80, 0.56, -0.71); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 90,6727543149666
seq_num: 191; position: (0.82, 0.59, -0.69); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 75,9205010317489
seq_num: 192; position: (0.84, 0.62, -0.73); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,6727113190992
seq_num: 193; position: (0.82, 0.83, -0.58); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 75,7012597913583
seq_num: 194; position: (0.84, 0.79, -0.55); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,6194877790362
seq_num: 195; position: (0.83, 0.83, -0.51); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,2323518720465
seq_num: 196; position: (0.83, 0.83, -0.51); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,5188455504068
seq_num: 197; position: (0.87, 0.85, -0.53); triangle_count: 8679558; vertex_count: 14802876; textures_count: 26; fps: 76,3850664724094
seq_num: 198; position: (0.67, 1.07, -0.75); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 92,3334859638618
seq_num: 199; position: (0.64, 0.97, -0.89); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 93,1835632020475
seq_num: 200; position: (0.64, 0.95, -0.88); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 92,6958981612447
seq_num: 201; position: (0.59, 0.97, -0.86); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 91,6651514091894
seq_num: 202; position: (0.44, 0.93, -0.75); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 92,4572355659013
seq_num: 203; position: (0.30, 0.95, -0.77); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 92,08697790424
seq_num: 204; position: (0.26, 0.97, -0.77); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 92,8140490015578
seq_num: 205; position: (0.25, 0.96, -0.72); triangle_count: 5424726; vertex_count: 9251802; textures_count: 26; fps: 91,9126257845097
