seq_num: 0; position: (-0.96, 0.47, -0.64); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 301,874591381872
seq_num: 23; position: (-0.32, 0.40, -1.00); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 307,122600151172
seq_num: 24; position: (-0.36, 0.44, -0.91); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 312,704391262208
seq_num: 25; position: (-0.14, 0.57, -0.90); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 278,010453753503
seq_num: 26; position: (-0.12, 0.53, -0.87); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 314,161533991865
seq_num: 27; position: (0.00, 0.54, -0.82); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 335,980699638118
seq_num: 28; position: (-0.05, 0.49, -0.87); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 312,611164940002
seq_num: 29; position: (-0.05, 0.49, -0.87); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 311,057846336399
seq_num: 30; position: (-0.04, 0.27, -0.78); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 302,796929726507
seq_num: 31; position: (-0.01, 0.28, -0.75); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 314,81678300683
seq_num: 32; position: (0.04, 0.29, -0.77); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 316,88606829858
seq_num: 33; position: (0.03, 0.27, -0.79); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 333,591436484767
seq_num: 34; position: (0.05, 0.38, -0.70); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 312,704391262208
seq_num: 35; position: (0.13, 0.42, -0.77); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 314,038933812519
seq_num: 36; position: (0.25, 0.41, -0.85); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 312,215572428167
seq_num: 37; position: (0.19, 0.34, -0.88); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 308,54521983446
seq_num: 38; position: (0.20, 0.32, -0.87); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 278,467985347985
seq_num: 39; position: (0.15, 0.31, -0.97); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 335,904726011909
seq_num: 40; position: (0.25, 0.19, -0.93); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 312,634466308885
seq_num: 41; position: (0.26, 0.16, -0.93); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 313,757031717534
seq_num: 42; position: (0.26, 0.16, -0.93); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 319,882855399634
seq_num: 43; position: (0.29, 0.18, -0.91); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 316,551245283019
seq_num: 44; position: (0.38, 0.11, -1.04); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 316,877362637363
seq_num: 45; position: (0.13, 0.00, -0.60); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 330,1806327332
seq_num: 46; position: (0.11, 0.06, -0.55); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 300,890995260663
seq_num: 47; position: (0.11, 0.06, -0.55); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 308,007277137659
seq_num: 48; position: (0.12, 0.06, -0.55); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 308,967530986237
seq_num: 49; position: (0.15, 0.06, -0.52); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 312,821002386635
seq_num: 50; position: (-0.03, 0.11, -0.44); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 307,45521184577
seq_num: 51; position: (0.03, 0.07, -0.38); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 329,678048780488
seq_num: 52; position: (0.03, 0.04, -0.37); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 224,505212987787
seq_num: 53; position: (0.04, 0.04, -0.37); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 314,533483314586
seq_num: 54; position: (0.00, 0.09, -0.30); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 323,295911503102
seq_num: 55; position: (-0.20, -0.12, -0.01); triangle_count: 1500; vertex_count: 4170; textures_count: 26; fps: 314,321342925659
seq_num: 56; position: (-0.26, 0.06, -0.07); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 339,228743244272
seq_num: 57; position: (-0.26, 0.06, -0.06); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 315,717275122318
seq_num: 58; position: (-0.25, 0.07, -0.06); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 312,424878957169
seq_num: 59; position: (-0.27, 0.25, -0.05); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 304,134131736527
seq_num: 60; position: (-0.43, 0.29, 0.14); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 316,264816769718
seq_num: 61; position: (-0.49, 0.38, 0.00); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 315,978906132289
seq_num: 62; position: (-0.52, 0.36, 0.03); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 317,948838576889
seq_num: 63; position: (-0.53, 0.36, 0.04); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 339,694184007927
seq_num: 64; position: (-0.55, 0.32, 0.00); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 277,275309761257
seq_num: 65; position: (-0.38, 0.20, -0.04); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 315,574749830713
seq_num: 66; position: (-0.32, 0.20, -0.16); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 314,133013780707
seq_num: 67; position: (-0.38, 0.26, -0.18); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 315,812363526843
seq_num: 68; position: (-0.40, 0.25, -0.16); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 314,038933812519
seq_num: 69; position: (-0.39, 0.30, -0.10); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 333,391785741004
seq_num: 70; position: (-0.45, 0.33, -0.15); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 316,336375292254
seq_num: 71; position: (-0.42, 0.33, -0.25); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 315,124267468069
seq_num: 72; position: (-0.59, 0.31, -0.18); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 313,569377990431
seq_num: 73; position: (-0.57, 0.31, -0.18); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 308,873584188521
seq_num: 74; position: (-0.60, 0.25, -0.18); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 310,850366856889
seq_num: 75; position: (-0.76, 0.10, -0.28); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 341,409540820124
seq_num: 76; position: (-0.65, 0.01, -0.23); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 276,982339622642
seq_num: 77; position: (-0.84, -0.06, -0.35); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 315,931304609822
seq_num: 78; position: (-0.75, 0.11, -0.31); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 315,598495109105
seq_num: 79; position: (-0.85, 0.27, -0.27); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 317,005819665936
seq_num: 80; position: (-1.02, 0.30, -0.09); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 315,195310738709
seq_num: 81; position: (-0.87, 0.41, -0.06); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 313,660333575054
seq_num: 82; position: (-0.87, 0.41, -0.05); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 339,048082775411
seq_num: 83; position: (-0.87, 0.43, -0.05); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 314,180074906367
seq_num: 84; position: (-0.83, 0.50, -0.13); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 319,225511834995
seq_num: 85; position: (-0.96, 0.57, -0.22); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 314,274239472501
seq_num: 86; position: (-0.96, 0.57, -0.22); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 313,757031717534
seq_num: 87; position: (-1.06, 0.62, -0.10); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 316,329358319137
seq_num: 88; position: (-1.03, 0.69, -0.14); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 294,941494149415
seq_num: 89; position: (-0.92, 0.72, -0.12); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 312,657771151696
seq_num: 90; position: (-0.92, 0.92, -0.10); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 315,859929211537
seq_num: 91; position: (-0.89, 0.88, -0.06); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 316,88606829858
seq_num: 92; position: (-0.87, 0.90, -0.07); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 318,256620380909
seq_num: 93; position: (-0.79, 0.96, -0.09); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 318,113212934542
seq_num: 94; position: (-0.79, 0.96, -0.09); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 334,769230769231
seq_num: 95; position: (-0.80, 0.97, -0.18); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 314,698679471789
seq_num: 96; position: (-0.82, 1.04, -0.14); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 306,427752639517
seq_num: 97; position: (-0.79, 1.03, -0.11); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 318,329083181542
seq_num: 98; position: (-0.90, 0.99, -0.06); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 315,883717427323
seq_num: 99; position: (-0.85, 0.94, 0.06); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 318,698496905393
seq_num: 100; position: (-0.70, 0.66, 0.23); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 298,161965423112
seq_num: 101; position: (-0.79, 0.63, 0.28); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 314,180074906367
seq_num: 102; position: (-0.79, 0.63, 0.27); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 319,104077906269
seq_num: 103; position: (-0.81, 0.61, 0.28); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 313,12459873087
seq_num: 104; position: (-0.92, 0.58, 0.35); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 318,377410050099
seq_num: 105; position: (-0.99, 0.83, 0.36); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 318,045104196403
seq_num: 106; position: (-0.93, 0.89, 0.43); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 339,489380596463
seq_num: 107; position: (-0.86, 0.97, 0.41); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 312,704391262208
seq_num: 108; position: (-0.84, 0.94, 0.46); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 318,401578987323
seq_num: 109; position: (-0.86, 0.92, 0.52); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 314,675069397554
seq_num: 110; position: (-0.61, 0.79, 0.65); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 311,334916864608
seq_num: 111; position: (-0.59, 0.80, 0.68); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 315,375574188844
seq_num: 112; position: (-0.60, 0.82, 0.71); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 302,864639236732
seq_num: 113; position: (-0.54, 0.89, 0.77); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 321,708888062477
seq_num: 114; position: (-0.68, 0.70, 0.78); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 313,405365015318
seq_num: 115; position: (-0.55, 0.48, 0.86); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 314,250693039634
seq_num: 116; position: (-0.53, 0.50, 0.85); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 316,240971122672
seq_num: 117; position: (-0.44, 0.49, 0.83); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 316,169455751545
seq_num: 118; position: (-0.48, 0.44, 0.80); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 334,769230769231
seq_num: 119; position: (-0.48, 0.40, 0.73); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 315,551008125188
seq_num: 120; position: (-0.68, 0.43, 0.68); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 318,401578987323
seq_num: 121; position: (-0.74, 0.38, 0.67); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 315,147944999624
seq_num: 122; position: (-0.78, 0.33, 0.60); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 317,077713940127
seq_num: 123; position: (-0.84, 0.28, 0.65); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 319,074653290056
seq_num: 124; position: (-0.88, 0.23, 0.60); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 331,408343868521
seq_num: 125; position: (-0.82, 0.13, 0.47); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 274,106804092912
seq_num: 126; position: (-0.82, 0.13, 0.47); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 311,196319928773
seq_num: 127; position: (-0.81, 0.12, 0.47); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 311,427383427383
seq_num: 128; position: (-0.69, 0.11, 0.43); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 317,918896384446
seq_num: 129; position: (-0.85, 0.05, 0.37); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 315,456077015644
seq_num: 130; position: (-0.78, 0.15, 0.93); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 338,893384030418
seq_num: 131; position: (-0.70, 0.02, 0.90); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 315,574749830713
seq_num: 132; position: (-0.65, -0.02, 0.92); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 316,575137746245
seq_num: 133; position: (-0.61, -0.10, 0.89); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 313,968410809192
seq_num: 134; position: (-0.52, 0.11, 0.89); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 317,437675017029
seq_num: 135; position: (-0.29, 0.38, 0.62); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 310,99913718723
seq_num: 136; position: (-0.29, 0.38, 0.61); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 331,457642246188
seq_num: 137; position: (-0.25, 0.36, 0.58); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 291,919821826281
seq_num: 138; position: (-0.26, 0.34, 0.58); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 314,958624314786
seq_num: 139; position: (-0.22, 0.41, 0.56); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 306,173762338935
seq_num: 140; position: (-0.27, 0.55, 0.61); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 313,991914957329
seq_num: 141; position: (-0.29, 0.60, 0.62); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 316,145624481797
seq_num: 142; position: (-0.23, 0.62, 0.57); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 316,981862152358
seq_num: 143; position: (-0.26, 0.63, 0.53); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 341,054196713999
seq_num: 144; position: (-0.19, 0.68, 0.50); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 311,473637308778
seq_num: 145; position: (-0.10, 0.86, 0.76); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 314,864049245552
seq_num: 146; position: (-0.20, 0.96, 0.74); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 314,274239472501
seq_num: 147; position: (-0.27, 0.92, 0.78); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 315,527269991725
seq_num: 148; position: (-0.30, 0.89, 0.86); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 324,727927927928
seq_num: 149; position: (-0.30, 0.81, 0.95); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 347,723792920488
seq_num: 150; position: (-0.19, 0.86, 0.95); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 273,514383663735
seq_num: 151; position: (-0.03, 0.83, 0.88); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 317,197610224609
seq_num: 152; position: (0.02, 0.80, 0.96); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 317,365617433414
seq_num: 153; position: (0.03, 0.90, 0.96); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 315,931304609822
seq_num: 154; position: (0.08, 0.86, 1.05); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 313,478475141325
seq_num: 155; position: (0.06, 1.05, 0.85); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 337,763225708655
seq_num: 156; position: (0.04, 0.90, 0.83); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 316,431837042625
seq_num: 157; position: (0.06, 0.89, 0.71); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 321,804627631873
seq_num: 158; position: (0.02, 0.82, 0.83); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 317,485731587314
seq_num: 159; position: (-0.01, 0.72, 0.84); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 315,883717427323
seq_num: 160; position: (0.07, 0.45, 0.96); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 314,793155208646
seq_num: 161; position: (0.15, 0.29, 0.89); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 335,904726011909
seq_num: 162; position: (0.15, 0.37, 0.88); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 317,005819665936
seq_num: 163; position: (0.14, 0.38, 0.88); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 278,411166742528
seq_num: 164; position: (0.12, 0.41, 0.84); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 307,471206961786
seq_num: 165; position: (0.17, 0.62, 0.74); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 318,643470333511
seq_num: 166; position: (0.20, 0.60, 0.83); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 320,331224841863
seq_num: 167; position: (0.21, 0.62, 0.84); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 337,481862930708
seq_num: 168; position: (0.17, 0.66, 0.88); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 306,63587653762
seq_num: 169; position: (0.31, 0.67, 0.86); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 322,428326500186
seq_num: 170; position: (0.74, 0.78, 0.86); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 324,435643564356
seq_num: 171; position: (0.66, 0.86, 0.72); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 317,485731587314
seq_num: 172; position: (0.64, 0.88, 0.73); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 312,934162928664
seq_num: 173; position: (0.53, 0.94, 0.62); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 340,775516268014
seq_num: 174; position: (0.70, 0.85, 0.58); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 314,227150134852
seq_num: 175; position: (0.84, 0.81, 0.41); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 312,867671192004
seq_num: 176; position: (0.78, 0.81, 0.33); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 266,767978290366
seq_num: 177; position: (0.76, 0.75, 0.28); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 314,722293089217
seq_num: 178; position: (0.77, 0.72, 0.32); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 316,814260895838
seq_num: 179; position: (0.88, 0.62, 0.08); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 337,968148035796
seq_num: 180; position: (0.82, 0.65, -0.08); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 316,169455751545
seq_num: 181; position: (0.75, 0.60, -0.05); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 314,038933812519
seq_num: 182; position: (0.74, 0.46, -0.10); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 309,721167771934
seq_num: 183; position: (0.84, 0.38, -0.11); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 305,161997746902
seq_num: 184; position: (0.97, 0.42, -0.12); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 329,126160401765
seq_num: 185; position: (1.01, 0.51, -0.03); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 322,356237889402
seq_num: 186; position: (1.01, 0.36, -0.27); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 320,588200415061
seq_num: 187; position: (1.01, 0.27, -0.22); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 318,764553883569
seq_num: 188; position: (0.85, 0.49, -0.78); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 319,614722243389
seq_num: 189; position: (0.78, 0.53, -0.67); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 268,978034506346
seq_num: 190; position: (0.80, 0.56, -0.71); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 336,513478818999
seq_num: 191; position: (0.82, 0.59, -0.69); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 315,931304609822
seq_num: 192; position: (0.84, 0.62, -0.73); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 308,967530986237
seq_num: 193; position: (0.82, 0.83, -0.58); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 312,006546157852
seq_num: 194; position: (0.84, 0.79, -0.55); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 316,551245283019
seq_num: 195; position: (0.83, 0.83, -0.51); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 329,07608034084
seq_num: 196; position: (0.83, 0.83, -0.51); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 315,764812165926
seq_num: 197; position: (0.87, 0.85, -0.53); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 315,527269991725
seq_num: 198; position: (0.67, 1.07, -0.75); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 314,840414352199
seq_num: 199; position: (0.64, 0.97, -0.89); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 318,982736329759
seq_num: 200; position: (0.64, 0.95, -0.88); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 329,151206148695
seq_num: 201; position: (0.59, 0.97, -0.86); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 318,570864347562
seq_num: 202; position: (0.44, 0.93, -0.75); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 314,745910250638
seq_num: 203; position: (0.30, 0.95, -0.77); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 313,147976705988
seq_num: 204; position: (0.26, 0.97, -0.77); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 247,848120414492
seq_num: 205; position: (0.25, 0.96, -0.72); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 312,513884992987
seq_num: 206; position: (0.25, 0.96, -0.72); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 346,541773681825
seq_num: 207; position: (0.30, 0.99, -0.63); triangle_count: 1251; vertex_count: 3477; textures_count: 26; fps: 317,967098779471
seq_num: 208; position: (0.17, 0.63, -0.34); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 307,937248957939
seq_num: 209; position: (0.34, 0.62, -0.25); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 316,145624481797
seq_num: 210; position: (0.33, 0.61, -0.28); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 315,053256215729
seq_num: 211; position: (0.38, 0.64, -0.30); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 318,9099756691
seq_num: 212; position: (0.43, 0.53, -0.39); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 336,513478818999
seq_num: 213; position: (0.54, 0.16, -0.09); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 314,911329679405
seq_num: 214; position: (0.53, 0.17, -0.08); triangle_count: 1998; vertex_count: 5556; textures_count: 26; fps: 313,194743130227
